#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AC1D55
#Date Time: 2021-04-08 15:42:40.462
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 805.85 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 4 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: -4 V Attenuation: 1 X
#Math 1: Function: C1/100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 4 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.002479365,0.006359607242985454,-2.118728664325746,6.359607242985455e-05
-0.002478735,0.01004208579323596,-2.133743715884798,0.0001004208579323596
-0.002478105,0.01004208579323596,-2.152512530333603,0.0001004208579323596
-0.002477475,0.002677128692735842,-2.160020056113137,2.677128692735842e-05
-0.002476845,-0.001005349857512984,-2.175035107672195,-1.005349857512985e-05
-0.002476215,0.002677128692735842,-2.190050159231239,2.677128692735842e-05
-0.002475585,0.006359607242985454,-2.201311447900527,6.359607242985455e-05
-0.002474955,0.006359607242985454,-2.21257273656981,6.359607242985455e-05
-0.002474325,0.002677128692735842,-2.227587788128867,2.677128692735842e-05
-0.002473695,0.006359607242985454,-2.238849076798155,6.359607242985455e-05
-0.002473065,0.006359607242985454,-2.253864128357199,6.359607242985455e-05
-0.002472435,0.002677128692735842,-2.265125417026495,2.677128692735842e-05
-0.002471805,-0.001005349857516334,-2.280140468585552,-1.005349857516334e-05
-0.002471175,-0.004687828407764716,-2.295155520144596,-4.687828407764716e-05
-0.002470545,-0.004687828407764716,-2.310170571703647,-4.687828407764716e-05
-0.002469915,-0.004687828407764716,-2.321431860372931,-4.687828407764716e-05
-0.002469285,0.002677128692735842,-2.328939386152461,2.677128692735842e-05
-0.002468655,0.002677128692735842,-2.343954437711512,2.677128692735842e-05
-0.002468025,0.002677128692735842,-2.358969489270557,2.677128692735842e-05
-0.002467395,0.002677128692735842,-2.373984540829615,2.677128692735842e-05
-0.002466765,0.00635960724298378,-2.388999592388669,6.35960724298378e-05
-0.002466135,0.002677128692735842,-2.396507118168191,2.677128692735842e-05
-0.002465505,0.006359607242985454,-2.411522169727243,6.359607242985455e-05
-0.002464875,0.002677128692735842,-2.422783458396534,2.677128692735842e-05
-0.002464245,0.002677128692735842,-2.430290984176056,2.677128692735842e-05
-0.002463615,0.002677128692735842,-2.452813561514633,2.677128692735842e-05
-0.002462985,0.002677128692735842,-2.464074850183915,2.677128692735842e-05
